"Rndrng_Prvdr_Geo_Lvl","Rndrng_Prvdr_Geo_Cd","Rndrng_Prvdr_Geo_Desc","HCPCS_Cd","HCPCS_Desc","HCPCS_Drug_Ind","Place_Of_Srvc","Tot_Rndrng_Prvdrs","Tot_Benes","Tot_Srvcs","Tot_Bene_Day_Srvcs","Avg_Sbmtd_Chrg","Avg_Mdcr_Alowd_Amt","Avg_Mdcr_Pymt_Amt","Avg_Mdcr_Stdzd_Amt"
State,"54",West Virginia,"94726",Test to determine lung volumes using sensors,N,F,69,2007,2067,2067,42.565582,11.354267,8.515675,8.79193
State,"54",West Virginia,"94726",Test to determine lung volumes using sensors,N,O,27,1984,2049,2044,85.73373,38.02205,28.579508,31.706247
State,"54",West Virginia,"94729",Test to examine how well the lungs exchange gases,N,F,76,2815,2890,2890,36.041462,8.4478855,6.4142733,6.6086297
State,"54",West Virginia,"94729",Test to examine how well the lungs exchange gases,N,O,38,2598,2669,2663,117.893005,43.247948,32.30704,36.642414
State,"55",Wisconsin,"94010",Test to measure expiratory airflow and volume,N,F,136,4734,6002,6002,97.41593,7.6883574,5.786073,6.0386686
State,"55",Wisconsin,"94010",Test to measure expiratory airflow and volume,N,O,238,4496,5516,5446,244.82916,22.046736,16.151268,17.16366
State,"55",Wisconsin,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,139,6521,6757,6757,164.78683,9.740348,7.3710995,7.576284
State,"55",Wisconsin,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,202,2810,2938,2933,365.1186,31.843212,23.294691,24.58001
State,"55",Wisconsin,"94726",Test to determine lung volumes using sensors,N,F,132,7265,7530,7530,135.76068,11.373644,8.654665,8.896964
State,"55",Wisconsin,"94726",Test to determine lung volumes using sensors,N,O,101,2775,2872,2872,459.55923,46.212112,35.007565,37.092724
State,"55",Wisconsin,"94729",Test to examine how well the lungs exchange gases,N,F,145,9177,9846,9846,97.96284,8.390656,6.3923717,6.6144466
State,"55",Wisconsin,"94729",Test to examine how well the lungs exchange gases,N,O,116,3858,4182,4182,426.3604,47.236168,35.645866,37.721027
State,"56",Wyoming,"94010",Test to measure expiratory airflow and volume,N,F,6,313,352,352,20.533579,7.7841477,6.1704264,6.348324
State,"56",Wyoming,"94010",Test to measure expiratory airflow and volume,N,O,28,132,151,151,81.20841,23.961325,16.30053,16.565298
State,"56",Wyoming,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,15,282,282,282,136.81738,9.988404,7.459291,7.4540424
State,"56",Wyoming,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,24,175,175,175,259.62857,35.1044,25.791086,25.474
State,"56",Wyoming,"94726",Test to determine lung volumes using sensors,N,F,8,265,267,267,65.78749,11.6924715,8.837004,8.8137455
State,"56",Wyoming,"94726",Test to determine lung volumes using sensors,N,O,3,68,68,68,128.66911,55.76985,41.398823,39.473087
State,"56",Wyoming,"94729",Test to examine how well the lungs exchange gases,N,F,5,508,526,526,46.22483,8.544753,6.358764,6.465266
State,"56",Wyoming,"94729",Test to examine how well the lungs exchange gases,N,O,3,71,71,71,137.30281,58.598167,41.068874,38.94493
State,"66",Guam,"94010",Test to measure expiratory airflow and volume,N,F,1,262,277,277,24.950903,8.075956,6.0371118,6.017076
State,"66",Guam,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,1,27,27,27,43.24,42.575184,32.654076,29.304073
State,"66",Guam,"94726",Test to determine lung volumes using sensors,N,F,1,176,177,177,36.445084,11.991582,8.87226,8.639096
State,"66",Guam,"94729",Test to examine how well the lungs exchange gases,N,F,3,258,269,269,26.655613,8.734907,6.5401115,6.5342007
State,"72",Puerto Rico,"94010",Test to measure expiratory airflow and volume,N,F,3,15,15,15,20.832,8.016666,6.386667,6.3733335
State,"72",Puerto Rico,"94010",Test to measure expiratory airflow and volume,N,O,34,340,388,388,34.54912,26.406675,19.659485,19.837912
State,"72",Puerto Rico,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,2,16,16,16,20.65,10.04,6.9825,6.965
State,"72",Puerto Rico,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,71,1107,1415,1415,49.60196,37.918762,28.26422,28.604303
State,"72",Puerto Rico,"94726",Test to determine lung volumes using sensors,N,F,3,22,22,22,27.040909,11.699546,7.8431816,7.8431816
State,"72",Puerto Rico,"94726",Test to determine lung volumes using sensors,N,O,25,258,273,273,64.175125,52.09106,38.76762,39.36344
State,"72",Puerto Rico,"94729",Test to examine how well the lungs exchange gases,N,F,4,32,32,32,29.085938,8.70125,6.493125,6.478125
State,"72",Puerto Rico,"94729",Test to examine how well the lungs exchange gases,N,O,84,1894,2012,2012,64.83583,54.741386,41.65154,42.840965
State,"78",Virgin Islands,"94010",Test to measure expiratory airflow and volume,N,O,6,109,109,109,34.66165,26.173578,19.70844,20.065964
