"Rndrng_Prvdr_Geo_Lvl","Rndrng_Prvdr_Geo_Cd","Rndrng_Prvdr_Geo_Desc","HCPCS_Cd","HCPCS_Desc","HCPCS_Drug_Ind","Place_Of_Srvc","Tot_Rndrng_Prvdrs","Tot_Benes","Tot_Srvcs","Tot_Bene_Day_Srvcs","Avg_Sbmtd_Chrg","Avg_Mdcr_Alowd_Amt","Avg_Mdcr_Pymt_Amt","Avg_Mdcr_Stdzd_Amt"
State,"34",New Jersey,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,17654,773621,3370323,3369973,306.26724,132.12137,94.364685,89.67961
State,"35",New Mexico,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1052,23558,37497,37494,132.66745,61.077663,43.660027,44.154606
State,"35",New Mexico,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,3028,117342,302903,302887,163.58076,79.74122,54.438774,57.447865
State,"35",New Mexico,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1111,36650,73773,73771,182.18665,90.4052,64.397705,65.46996
State,"35",New Mexico,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,3148,131094,396965,396936,227.21568,111.98258,76.92816,81.3807
State,"36",New York,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,8959,129053,245101,245069,206.9253,66.69911,48.654068,45.71062
State,"36",New York,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,42232,1316233,5343026,5342566,221.01686,96.32584,70.04276,62.596153
State,"36",New York,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,9533,169806,361506,361486,297.9237,98.41237,71.9295,67.947586
State,"36",New York,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,40765,1361041,5695740,5695361,350.21674,135.2132,98.2721,88.45029
State,"37",North Carolina,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,3441,65793,113806,113798,166.64041,59.64235,43.219803,44.93307
State,"37",North Carolina,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,21505,713595,2052811,2052766,171.19246,80.34019,55.048424,58.216034
State,"37",North Carolina,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,4511,99050,201633,201630,239.3312,88.2876,64.34371,66.920616
State,"37",North Carolina,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,22028,847930,3355034,3354946,249.95958,113.92313,78.36677,83.03521
State,"38",North Dakota,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,958,32584,59998,59998,128.91774,59.252438,41.84819,42.818226
State,"38",North Dakota,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,1594,59473,126396,126393,179.06818,74.71469,50.38923,52.670856
State,"38",North Dakota,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,994,38948,88018,88018,172.14151,86.81309,61.551434,64.00919
State,"38",North Dakota,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,1548,64964,152156,152152,258.67035,101.12151,66.790794,74.21168
State,"39",Ohio,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,7745,138883,256003,256000,156.73755,60.32596,43.205887,44.370094
State,"39",Ohio,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,25383,769746,2325867,2325682,157.5715,78.712,52.90592,56.90264
State,"39",Ohio,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,8607,176594,386209,386198,240.44853,88.63478,63.780067,66.3996
State,"39",Ohio,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,24704,833897,2905990,2905935,224.9297,109.36191,73.48951,81.68989
State,"40",Oklahoma,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1216,39730,69968,69959,160.15845,60.121258,43.549152,45.652294
State,"40",Oklahoma,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,6898,276979,844176,844127,156.12337,77.97506,53.35317,58.784496
