"Rndrng_Prvdr_Geo_Lvl","Rndrng_Prvdr_Geo_Cd","Rndrng_Prvdr_Geo_Desc","HCPCS_Cd","HCPCS_Desc","HCPCS_Drug_Ind","Place_Of_Srvc","Tot_Rndrng_Prvdrs","Tot_Benes","Tot_Srvcs","Tot_Bene_Day_Srvcs","Avg_Sbmtd_Chrg","Avg_Mdcr_Alowd_Amt","Avg_Mdcr_Pymt_Amt","Avg_Mdcr_Stdzd_Amt"
State,"34",New Jersey,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,123,2255,2972,2958,512.7507,57.627506,44.439148,40.556435
State,"34",New Jersey,"95810",Sleep study in sleep lab (6 years or older),N,F,115,1937,1966,1966,682.45465,123.76009,96.5338,90.20628
State,"34",New Jersey,"95810",Sleep study in sleep lab (6 years or older),N,O,87,1455,1641,1625,2938.1956,473.76056,371.98477,327.58264
State,"34",New Jersey,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,111,1878,1950,1950,677.11633,128.2947,99.707504,93.14935
State,"34",New Jersey,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,86,1359,1582,1562,3101.289,497.98468,393.55966,346.4672
State,"34",New Jersey,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,9,420,444,444,251.74483,113.81979,86.354095,85.224846
State,"34",New Jersey,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,50,1635,1867,1832,438.22745,76.91313,59.02285,58.78143
State,"34",New Jersey,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,3,24,27,27,475.55554,100.09,79.755554,79.70481
State,"35",New Mexico,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,8,274,327,327,483.09454,120.75967,89.04498,96.178444
State,"35",New Mexico,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,8,367,373,373,168.5764,42.640377,31.612118,31.884155
State,"35",New Mexico,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,16,143,240,164,558.2502,52.042667,38.179,40.963333
State,"35",New Mexico,"95810",Sleep study in sleep lab (6 years or older),N,F,8,273,276,276,354.77774,114.52848,89.19395,89.976776
State,"35",New Mexico,"95810",Sleep study in sleep lab (6 years or older),N,O,20,664,862,702,1606.633,348.2512,269.40836,292.3321
State,"35",New Mexico,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,7,575,607,607,376.76474,118.921745,92.80015,93.496544
State,"35",New Mexico,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,22,846,1124,950,1787.3553,390.80673,302.5983,329.60916
State,"35",New Mexico,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,1,65,66,66,140.0,71.488785,55.508636,55.508636
State,"35",New Mexico,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,5,65,66,66,317.46606,84.40985,60.359695,61.27091
State,"36",New York,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,23,306,308,308,445.23886,43.865974,33.352825,30.165098
State,"36",New York,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,240,5216,6222,6132,623.5591,134.72577,103.82859,90.45924
State,"36",New York,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,59,1458,1475,1475,272.42654,46.072773,35.416744,33.050232
State,"36",New York,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,186,2745,2880,2847,549.15326,72.65266,54.327328,48.373837
State,"36",New York,"95810",Sleep study in sleep lab (6 years or older),N,F,117,2776,2801,2801,692.14594,124.45168,95.91186,89.03617
State,"36",New York,"95810",Sleep study in sleep lab (6 years or older),N,O,197,4332,4690,4685,2158.0022,459.94345,361.00876,320.23083
State,"36",New York,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,120,1992,2043,2043,679.9196,128.68481,100.70537,93.77639
State,"36",New York,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,190,3724,4252,4251,2458.9868,491.29572,386.8779,342.09183
State,"36",New York,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,35,443,450,450,205.05907,101.84627,80.83456,79.7954
State,"36",New York,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,13,292,296,296,202.63835,44.688244,33.947197,33.736183
State,"36",New York,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,103,1773,1828,1826,445.03934,65.08909,49.143036,48.609413
State,"36",New York,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,22,1103,1162,1162,545.4957,79.63945,62.042496,61.60291
State,"37",North Carolina,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,8,52,52,52,158.8077,38.328655,29.406923,30.589231
State,"37",North Carolina,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,44,901,956,956,385.1388,107.57073,81.3439,86.64862
State,"37",North Carolina,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,28,543,553,553,186.0528,42.323093,32.68047,33.1515
State,"37",North Carolina,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,116,1766,1854,1852,287.6768,52.759945,39.06325,41.30452
State,"37",North Carolina,"95810",Sleep study in sleep lab (6 years or older),N,F,113,2587,2609,2609,605.26825,112.39359,84.50405,87.27877
State,"37",North Carolina,"95810",Sleep study in sleep lab (6 years or older),N,O,142,4007,4376,4364,1436.4603,420.86398,329.08755,349.459
State,"37",North Carolina,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,118,2206,2340,2340,644.668,116.82015,88.74491,91.37296
State,"37",North Carolina,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,149,3522,3963,3954,1565.9082,437.2131,341.94226,365.00513
State,"37",North Carolina,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,34,790,806,806,253.86972,54.61541,40.701614,40.20109
State,"37",North Carolina,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,67,1455,1618,1618,692.8732,66.182175,48.771748,48.626717
State,"37",North Carolina,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,13,116,168,168,302.8506,57.848392,43.712975,43.684406
State,"38",North Dakota,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,2,45,45,45,180.8,39.49311,26.550888,26.716444
State,"38",North Dakota,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,4,137,210,138,221.6762,77.44133,55.51419,55.258858
State,"38",North Dakota,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,2,19,19,19,167.0,43.094738,32.68421,32.51263
State,"38",North Dakota,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,2,13,13,13,102.53846,42.37077,33.77077,34.28
State,"38",North Dakota,"95810",Sleep study in sleep lab (6 years or older),N,F,9,326,329,329,448.09424,115.52614,86.38857,86.33051
State,"38",North Dakota,"95810",Sleep study in sleep lab (6 years or older),N,O,9,491,597,510,665.26636,219.1033,168.42032,168.50908
State,"38",North Dakota,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,9,399,419,419,496.92603,119.459595,88.7111,89.030716
State,"38",North Dakota,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,9,596,771,647,697.75745,230.25676,178.31903,178.57225
State,"38",North Dakota,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,2,45,45,45,173.26666,42.437557,33.069332,33.050888
State,"38",North Dakota,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,7,56,56,56,264.73215,52.27268,41.088036,40.892677
State,"38",North Dakota,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,16,197,212,212,167.26414,42.590237,31.008867,30.502123
State,"39",Ohio,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,16,115,116,116,363.2131,38.880344,29.958103,30.625
State,"39",Ohio,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,15,404,475,475,652.2147,104.39749,79.34655,86.70482
State,"39",Ohio,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,129,2579,2630,2630,301.29547,42.022793,31.294024,32.148846
State,"39",Ohio,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,87,682,704,691,252.03345,57.51405,41.89585,44.13858
State,"39",Ohio,"95810",Sleep study in sleep lab (6 years or older),N,F,179,4280,4345,4344,462.15686,112.93308,85.6038,87.95509
State,"39",Ohio,"95810",Sleep study in sleep lab (6 years or older),N,O,137,2904,3241,3241,1370.5773,245.88097,187.9134,201.86504
State,"39",Ohio,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,181,4150,4338,4337,524.1451,117.109245,88.98074,91.43509
State,"39",Ohio,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,140,3111,3555,3555,1535.2653,296.72903,229.81873,247.75523
State,"39",Ohio,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,89,1440,1519,1505,391.07245,86.80498,65.55279,65.56865
State,"39",Ohio,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,9,202,339,324,521.23895,255.5354,203.41899,199.80667
State,"39",Ohio,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,8,140,184,184,641.13043,161.92201,120.54484,119.69288
State,"40",Oklahoma,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,7,57,58,58,134.97896,38.56,30.24362,31.073965
State,"40",Oklahoma,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,12,471,915,915,242.36502,131.53491,101.89773,111.056984
State,"40",Oklahoma,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,28,810,824,824,154.8907,41.30381,30.536942,31.944284
State,"40",Oklahoma,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,23,485,589,589,230.9907,54.806858,41.12491,44.338573
State,"40",Oklahoma,"95810",Sleep study in sleep lab (6 years or older),N,F,37,1969,2010,1997,292.6357,111.9347,84.971375,88.009674
State,"40",Oklahoma,"95810",Sleep study in sleep lab (6 years or older),N,O,22,957,1008,1008,658.5691,256.845,196.66634,215.3909
State,"40",Oklahoma,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,36,2598,2776,2765,300.5804,116.38797,88.59847,91.502304
State,"40",Oklahoma,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,27,1408,1620,1620,791.8062,257.58728,199.33171,218.52773
State,"40",Oklahoma,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,7,101,106,106,550.48114,58.729717,44.964436,44.62755
State,"41",Oregon,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,12,217,220,220,133.45454,39.696228,28.25959,28.214273
State,"41",Oregon,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,39,780,907,907,463.61734,109.304474,83.39043,84.80112
State,"41",Oregon,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,13,381,385,385,146.05455,42.550934,30.586884,30.996338
State,"41",Oregon,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,29,394,418,418,169.05785,48.5383,34.001484,33.556507
State,"41",Oregon,"95810",Sleep study in sleep lab (6 years or older),N,F,29,831,839,839,403.61655,115.73529,86.2114,86.27801
State,"41",Oregon,"95810",Sleep study in sleep lab (6 years or older),N,O,45,1367,1418,1418,1460.2238,472.36017,367.135,370.9739
State,"41",Oregon,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,28,874,942,942,406.9103,119.96414,88.85078,88.987434
State,"41",Oregon,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,47,1740,1871,1871,1585.3899,495.18137,386.40042,391.0962
State,"41",Oregon,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,5,20,20,20,183.75,44.44,30.2415,29.9395
State,"41",Oregon,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,50,1377,1511,1509,353.1199,73.93623,54.59796,53.818066
State,"41",Oregon,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,F,1,86,86,86,224.0,40.69686,31.44349,30.71965
State,"41",Oregon,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,10,55,55,55,849.34546,77.29364,43.216362,42.358547
State,"42",Pennsylvania,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,45,807,820,820,143.30202,39.50739,29.651354,29.864378
State,"42",Pennsylvania,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,182,4848,5563,5544,421.02078,112.482285,85.99964,85.44057
State,"42",Pennsylvania,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,87,2887,2914,2914,253.51236,43.034122,32.190273,32.22004
State,"42",Pennsylvania,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,91,1897,1932,1932,210.69673,53.072895,40.06518,39.557144
State,"42",Pennsylvania,"95810",Sleep study in sleep lab (6 years or older),N,F,190,4565,4634,4634,443.4842,117.020805,87.93967,86.952736
State,"42",Pennsylvania,"95810",Sleep study in sleep lab (6 years or older),N,O,115,1891,2053,1981,1106.4001,342.80392,265.7361,269.16882
State,"42",Pennsylvania,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,194,4226,4392,4392,473.632,119.91176,90.93346,91.050705
State,"42",Pennsylvania,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,109,2360,2589,2517,1263.516,366.9247,284.7364,288.83698
State,"42",Pennsylvania,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,25,253,254,254,656.8268,148.5278,113.71366,114.55933
State,"42",Pennsylvania,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,11,14,14,14,510.57144,82.39714,58.74643,57.889286
State,"42",Pennsylvania,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,193,4182,4382,4356,412.0503,60.983486,44.63422,44.45401
State,"42",Pennsylvania,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,17,460,468,468,193.1733,46.875237,36.69895,36.57919
State,"44",Rhode Island,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,4,654,668,668,276.16183,126.78922,94.930405,91.71199
State,"44",Rhode Island,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,4,227,231,231,140.04329,41.782597,32.12437,33.169003
State,"44",Rhode Island,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,10,166,170,170,229.54706,76.07929,56.68341,55.089645
State,"44",Rhode Island,"95810",Sleep study in sleep lab (6 years or older),N,F,7,111,111,111,857.00903,114.96558,90.43225,91.19784
State,"44",Rhode Island,"95810",Sleep study in sleep lab (6 years or older),N,O,8,147,158,158,1388.7848,506.03754,394.66843,377.17532
State,"44",Rhode Island,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,9,91,94,94,921.78723,118.6216,94.515854,95.65
State,"44",Rhode Island,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,9,160,177,177,1526.0452,529.578,414.85126,395.95102
State,"44",Rhode Island,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,7,37,38,38,326.0263,70.07132,53.982895,55.599472
State,"44",Rhode Island,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,1,33,33,33,450.0,237.81879,180.06393,180.06393
State,"45",South Carolina,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,11,92,92,92,179.85239,38.41663,29.6725,30.715218
State,"45",South Carolina,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,35,771,809,809,473.76404,127.87244,96.927155,104.28394
State,"45",South Carolina,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,34,1002,1005,1005,164.83475,41.4242,30.29394,31.703583
State,"45",South Carolina,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,61,1117,1180,1180,282.07123,56.98174,42.590847,44.81772
State,"45",South Carolina,"95810",Sleep study in sleep lab (6 years or older),N,F,49,1265,1285,1285,481.11203,111.517715,85.0586,88.416725
State,"45",South Carolina,"95810",Sleep study in sleep lab (6 years or older),N,O,69,2529,3279,3277,1334.6809,351.06308,272.97983,297.48422
State,"45",South Carolina,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,48,1269,1330,1330,514.1444,114.96752,88.325874,92.38404
State,"45",South Carolina,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,69,2462,3303,3299,1418.5382,363.89252,283.44727,309.47028
State,"45",South Carolina,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,7,113,114,114,310.57895,137.38745,105.954735,107.38386
State,"45",South Carolina,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,37,1551,1593,1593,393.44492,69.66698,51.840553,51.4212
State,"45",South Carolina,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,1,64,64,64,760.0,99.09406,63.355312,63.355312
State,"46",South Dakota,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,12,82,84,84,105.35441,42.445953,28.565952,30.23488
State,"46",South Dakota,"95810",Sleep study in sleep lab (6 years or older),N,F,12,509,516,516,607.92334,114.12589,85.451706,86.68176
State,"46",South Dakota,"95810",Sleep study in sleep lab (6 years or older),N,O,9,325,329,329,196.70714,136.98364,100.479515,104.04392
State,"46",South Dakota,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,12,667,696,696,713.944,118.60964,89.61488,90.720184
State,"46",South Dakota,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,11,546,573,573,178.71957,135.03548,100.800644,103.61148
State,"46",South Dakota,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,4,15,15,15,211.8,46.38933,37.047333,36.593334
State,"46",South Dakota,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,18,1222,1237,1237,110.25401,43.299183,31.938108,31.745974
State,"47",Tennessee,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,9,207,210,210,124.47686,37.936478,28.425428,29.884237
State,"47",Tennessee,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,24,552,590,590,363.32004,118.13663,87.42832,98.89881
State,"47",Tennessee,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,43,783,788,788,218.78154,41.291866,31.442398,32.86683
State,"47",Tennessee,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,102,1917,2143,2143,399.96497,52.522305,38.540398,41.946133
State,"47",Tennessee,"95810",Sleep study in sleep lab (6 years or older),N,F,67,2281,2343,2343,402.82797,111.17468,85.39091,89.07134
State,"47",Tennessee,"95810",Sleep study in sleep lab (6 years or older),N,O,90,2948,3500,3500,1639.4908,371.96527,289.1718,320.8542
State,"47",Tennessee,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,68,2255,2342,2342,408.9533,115.05719,89.19943,93.20258
State,"47",Tennessee,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,88,3025,3667,3667,1729.9921,395.32254,307.92145,341.80942
State,"47",Tennessee,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,32,431,484,484,306.24976,60.28789,45.519917,45.595825
State,"48",Texas,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,45,1270,1302,1289,292.92664,39.095284,29.723171,30.316574
State,"48",Texas,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,447,9736,13754,13603,456.13992,124.64799,95.593285,97.828476
State,"48",Texas,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,74,1487,1528,1528,242.39948,42.266464,31.607481,32.252174
State,"48",Texas,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,260,4770,6570,6219,401.2524,65.03276,48.944283,50.155193
State,"48",Texas,"95810",Sleep study in sleep lab (6 years or older),N,F,169,3331,3381,3381,440.8143,114.48054,86.81146,87.8444
State,"48",Texas,"95810",Sleep study in sleep lab (6 years or older),N,O,298,8854,10632,10432,1476.9978,376.2738,292.34094,301.00873
State,"48",Texas,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,159,4106,4343,4343,476.42264,118.70707,91.12105,92.23829
State,"48",Texas,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,284,9680,11825,11558,1620.5588,394.72162,308.24313,319.32693
State,"48",Texas,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,17,290,494,485,406.69635,143.5205,110.31281,109.76846
State,"48",Texas,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,125,1841,2144,2136,686.3116,72.65157,54.33566,54.368565
State,"48",Texas,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,21,443,558,558,277.653,66.82712,51.033672,50.050285
State,"49",Utah,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,13,145,147,147,434.0834,84.74864,63.939182,68.149254
State,"49",Utah,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,17,1156,1175,1175,144.10204,42.004887,30.228765,31.144289
State,"49",Utah,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,22,773,1001,1001,292.49008,62.272446,44.226902,46.374596
State,"49",Utah,"95810",Sleep study in sleep lab (6 years or older),N,F,23,624,627,627,377.0924,113.36812,83.82123,85.85848
State,"49",Utah,"95810",Sleep study in sleep lab (6 years or older),N,O,27,1116,1237,1237,1178.3418,417.7666,324.98184,346.20242
State,"49",Utah,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,21,1233,1347,1347,299.7589,117.02388,87.11329,89.772156
State,"49",Utah,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,30,1334,1596,1596,1169.4515,410.39096,321.2489,343.56992
State,"49",Utah,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,2,92,100,100,433.68,115.6282,86.078,86.9264
State,"49",Utah,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,26,471,503,503,357.85663,82.59123,60.905983,61.198112
State,"50",Vermont,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,1,28,28,28,259.0,39.33,31.39,31.61
State,"50",Vermont,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,5,65,65,65,237.81538,42.552616,28.785538,29.240768
State,"50",Vermont,"95810",Sleep study in sleep lab (6 years or older),N,F,6,214,217,217,807.51385,114.185486,85.55922,86.88037
State,"50",Vermont,"95810",Sleep study in sleep lab (6 years or older),N,O,4,76,78,77,5566.9614,515.1772,400.08704,411.3414
State,"50",Vermont,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,5,209,220,220,826.02386,118.63777,89.657906,90.84018
State,"50",Vermont,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,2,34,34,34,6403.9707,567.7785,439.95822,444.21
State,"50",Vermont,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,1,39,39,39,124.0,42.64359,30.284103,31.71282
State,"50",Vermont,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,3,79,79,79,682.6076,86.13886,68.12823,68.09101
State,"51",Virginia,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,12,210,217,217,277.92313,40.341427,30.006453,29.531244
State,"51",Virginia,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,85,2666,2763,2763,482.2022,136.83629,103.92333,103.03236
State,"51",Virginia,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,35,811,824,824,171.99245,41.45977,29.951262,31.264284
State,"51",Virginia,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,82,1642,1799,1799,520.7258,84.6417,62.155914,62.455875
State,"51",Virginia,"95810",Sleep study in sleep lab (6 years or older),N,F,69,2620,2652,2652,432.2693,115.87337,88.12665,87.97101
State,"51",Virginia,"95810",Sleep study in sleep lab (6 years or older),N,O,108,3902,4067,4067,1554.6769,533.8777,417.27847,405.7327
State,"51",Virginia,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,66,2395,2522,2522,438.98904,119.67846,91.57278,91.85794
State,"51",Virginia,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,106,3235,3527,3527,1694.4396,566.58374,445.93948,434.58255
State,"51",Virginia,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,1,87,87,87,492.09,148.87311,115.04448,115.04448
State,"51",Virginia,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,38,869,889,889,298.93723,71.25379,52.46237,53.20225
State,"51",Virginia,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,4,62,62,62,128.32484,43.789516,33.80742,33.23758
